0,1,0.000183,1574138834504
0,1,0.000087,1574138835504
0,1,0.000065,1574138836505
0,1,0.000122,1574138837505
0,1,0.000102,1574138838505
0,1,0.000131,1574138839506
0,1,0.000080,1574138840506
0,1,0.000284,1574138841507
0,1,0.000150,1574138842507
0,1,0.000167,1574138843508
0,1,0.008431,1574138844761
0,1,0.000160,1574138845762
0,1,0.000096,1574138846762
0,1,0.000098,1574138847763
0,1,0.000068,1574138848763
0,1,0.007033,1574138850006
0,1,0.000105,1574138851006
0,1,0.000079,1574138852006
0,1,0.000078,1574138853007
0,1,0.008613,1574138854250
0,1,0.000126,1574138855251
0,1,0.000256,1574138856251
0,1,0.000160,1574138857252
0,1,0.000099,1574138858252
0,1,0.000243,1574138859253
0,1,0.000082,1574138860253
0,1,0.000158,1574138861253
0,1,0.000165,1574138862254
0,1,0.000100,1574138863254
0,1,0.000094,1574138864256
0,1,0.000071,1574138865256
0,1,0.006200,1574138866483
0,1,0.000138,1574138867483
0,1,0.000225,1574138868484
0,1,0.000226,1574138869485
0,1,0.008090,1574138870695
0,1,0.000071,1574138871695
0,1,0.000200,1574138872696
0,1,0.008345,1574138873939
0,1,0.000279,1574138874940
0,1,0.000141,1574138875940
0,1,0.009624,1574138877217
0,1,0.000142,1574138878217
0,1,0.000252,1574138879218
0,1,0.000091,1574138880218
0,1,0.000158,1574138881219
0,1,0.007105,1574138882505
0,1,0.000186,1574138883505
0,1,0.000177,1574138884506
0,1,0.000118,1574138885506
0,1,0.000194,1574138886507
0,1,0.000102,1574138887507
0,1,0.007933,1574138888760
0,1,0.000107,1574138889761
0,1,0.000079,1574138890501
0,1,0.000355,1574138891510
0,1,0.000213,1574138892510
0,1,0.000219,1574138893511
0,1,0.000312,1574138894512
0,1,0.006226,1574138895695
0,1,0.000284,1574138896696
0,1,0.000207,1574138897697
0,1,0.000270,1574138898697
0,1,0.000242,1574138899698
0,1,0.009112,1574138901005
0,1,0.000258,1574138902006
0,1,0.000085,1574138903006
0,1,0.007188,1574138904249
0,1,0.000178,1574138905250
0,1,0.000218,1574138906251
0,1,0.008130,1574138907528
0,1,0.000201,1574138908528
0,1,0.000181,1574138909529
0,1,0.000081,1574138910529
0,1,0.000168,1574138911529
0,1,0.000424,1574138912531
0,1,0.000124,1574138913531
0,1,0.009511,1574138914795
0,1,0.000133,1574138915795
0,1,0.000223,1574138916796
0,1,0.000208,1574138917796
0,1,0.000149,1574138918797
0,1,0.009083,1574138920062
0,1,0.000074,1574138921062
0,1,0.000231,1574138922063
0,1,0.000172,1574138923063
0,1,0.000091,1574138924064
0,1,0.000556,1574138925079
0,1,0.009880,1574138926361
0,1,0.000094,1574138927361
0,1,0.000066,1574138928362
0,1,0.000166,1574138929362
0,1,0.000137,1574138930363
0,1,0.000319,1574138931363
0,1,0.000224,1574138932364
0,1,0.000081,1574138933364
0,1,0.000170,1574138934365
0,1,0.000171,1574138935365
0,1,0.000168,1574138936366
0,1,0.000175,1574138937366
0,1,0.006910,1574138938605
0,1,0.000224,1574138939606
0,1,0.000141,1574138940606
0,1,0.000139,1574138941607
0,1,0.000245,1574138942608
0,1,0.009208,1574138943906
0,1,0.000217,1574138944906
0,1,0.000168,1574138945907
0,1,0.000100,1574138946907
0,1,0.000173,1574138947908
0,1,0.000119,1574138948908
0,1,0.000073,1574138950502
0,1,0.000222,1574138951502
0,1,0.000138,1574138952503
0,1,0.000112,1574138953503
0,1,0.000216,1574138954504
0,1,0.000207,1574138955504
0,1,0.000072,1574138956504
0,1,0.000115,1574138957505
0,1,0.000265,1574138958505
0,1,0.000221,1574138959506
